"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"296","GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","23/1430","119/18903",2.54940060934339e-05,0.000484041602179387,0.00038177546109335,"FCGR1A/CD1D/SLAMF6/PTPRC/NLRP3/HLA-F/HLA-G/HLA-A/HLA-B/HLA-DRA/TREM2/GATA3/CADM1/LAG3/P2RX7/C3/VAV1/IL12RB1/TGFB1/CD40/BTK/SH2D1A/SASH3",23
"291","GO:0002440","GO:0002440","production of molecular mediator of immune response","47/1430","333/18903",2.49702402373815e-05,0.000479539222563165,0.000378224324070704,"TNFRSF4/TNFRSF14/LAPTM5/PTPN22/CD244/FCGR2B/PTPRC/NLRP3/CCR2/CD96/CD86/SPON2/TLR3/GAPT/CD74/HLA-F/HLA-G/HLA-A/HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1/CARD9/GATA3/CLEC7A/P2RX7/SLC15A4/BATF/GPRC5B/PYCARD/SCIMP/JAK3/AXL/TGFB1/KLK7/LILRB1/LILRB4/SAMHD1/CD40/HMOX1/TLR7/BTK/SASH3",47
"292","GO:0032743","GO:0032743","positive regulation of interleukin-2 production","11/1430","34/18903",2.50862155575748e-05,0.000479539222563165,0.000378224324070704,"VTCN1/PTPRC/CCR2/CD86/CARD11/PRKCQ/CD3E/CD4/CLEC7A/PNP/SASH3",11
"293","GO:0036336","GO:0036336","dendritic cell migration","11/1430","34/18903",2.50862155575748e-05,0.000479539222563165,0.000378224324070704,"SLAMF8/CXCR4/CCR2/CCR5/ALOX5/SPI1/GPR183/LGALS9/CCL5/CCR7/TRPM2",11
"294","GO:0061081","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","11/1430","34/18903",2.50862155575748e-05,0.000479539222563165,0.000378224324070704,"LAPTM5/SPON2/TLR3/CD74/HLA-G/CARD9/P2RX7/GPRC5B/PYCARD/LILRB1/TLR7",11
"289","GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","46/1430","323/18903",2.4135035418728e-05,0.000467753762638506,0.000368928843317241,"SLC30A2/MCOLN3/SYPL2/ATP1B1/PTPRC/DISC1/TMEM178A/SLC11A1/ATP2B2/CCR2/CCR5/PTH1R/CASR/P2RY1/CXCL9/CXCL10/CXCL11/MCUB/ANK2/STC2/SCGN/PKHD1/CAV2/CAV1/CALB1/SLC39A4/CXCL12/ITPR2/VDR/NOS1/P2RX7/JPH4/UMOD/CORO1A/MT1F/MT1G/NOL3/CCL5/CCL3/CCR7/F2RL3/CD40/TRPM2/XK/RGN/FATE1",46
"290","GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","16/1430","66/18903",2.41367599938019e-05,0.000467753762638506,0.000368928843317241,"LAPTM5/GBP1/PTPN22/FCGR2B/PTPRC/TRAT1/CARD11/CMTM3/CCR7/CD300A/LILRB4/SLA2/ADA/UBASH3A/NFAM1/SH2D1A",16
"288","GO:0071456","GO:0071456","cellular response to hypoxia","27/1430","151/18903",2.30910680805923e-05,0.000450596536850446,0.000355396519325197,"KCNK3/SCN2A/PDK1/CASR/NDNF/CCNA2/STC2/TREM2/VEGFA/GNGT1/HILPDA/SFRP1/MYC/AQP3/MIR126/STOX1/ADAM8/MIR210/CARD16/RGCC/EGLN3/NOL3/MIR140/E2F1/BMP7/HMOX1/CYBB",27
"287","GO:0031342","GO:0031342","negative regulation of cell killing","10/1430","28/18903",2.20334026399603e-05,0.000431455480266818,0.000340299499420036,"FCGR2B/PTPRC/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/NCKAP1L/LGALS9/LILRB1",10
"286","GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation","14/1430","52/18903",2.16642248921531e-05,0.000425709594034616,0.000335767578288026,"C1QC/TMEM178A/TNFAIP6/INPP5D/GATA2/TLR3/HOXA7/SFRP1/MYC/CCL3/FSTL3/LILRB3/LILRB1/LILRB4",14
"285","GO:0006887","GO:0006887","exocytosis","51/1430","369/18903",2.05142045532863e-05,0.000404525717857786,0.000319059336560992,"RAB25/CD84/FCGR3A/FCGR2B/SDC1/PLEK/CCR2/GATA2/PFN2/P2RY1/NLGN1/ANXA3/CRHBP/HLA-F/SCIN/MYO1G/LAT2/CADPS2/TRPV6/SPI1/SYT7/EXPH5/SLC4A8/NCKAP1L/P2RX7/EXOC3L4/BAIAP3/DOC2A/CORO1A/ITGAM/LGALS9/CCL5/CCL3/MILR1/CD300A/LLGL2/UNC13D/GCGR/PRAM1/ADGRE2/GRIK5/NKG7/SNAP25/HCK/SLC17A9/ITGB2/HMOX1/RAC2/SYP/SYTL4/BTK",51
"284","GO:0048247","GO:0048247","lymphocyte chemotaxis","16/1430","65/18903",1.96517557789942e-05,0.000388883336189956,0.000306721807210322,"PADI2/XCL2/CCL20/CCR2/CXCL10/CXCL11/CXCL13/GPR15LG/ADAM8/WNK1/GPR183/HSD3B7/CCL5/CCL18/CCL3/CCL4",16
"283","GO:0071887","GO:0071887","leukocyte apoptotic process","23/1430","117/18903",1.91661173803025e-05,0.000380613355750177,0.000300199071186364,"PDCD1/HCLS1/ST6GAL1/CD74/IDO1/CDKN2A/PRKCQ/CXCL12/ADAM8/CD3G/CD27/P2RX7/ARG2/AURKB/LGALS9/CCL5/CCR7/JAK3/AXL/LILRB1/ADA/BIRC7/BTK",23
"282","GO:0061333","GO:0061333","renal tubule morphogenesis","18/1430","79/18903",1.90861915576476e-05,0.000380370200546026,0.000300007288724352,"TACSTD2/PBX1/NPNT/IRX2/IRX1/ADAMTS16/FGF1/VEGFA/TCF21/MYC/GATA3/WT1/COL4A1/IRX3/HS3ST3B1/LHX1/WNK4/GPC3",18
"280","GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","22/1430","109/18903",1.87507339957073e-05,0.00037628519031675,0.000296785341154492,"CD2/CD84/FCGR3A/PTPRC/CCR2/CD86/SPON2/TLR2/TLR3/HAVCR2/CARD9/ADAM8/CLEC7A/SPN/PYCARD/LGALS9/CCL3/TYROBP/LILRA2/CYBB/BTK/SASH3",22
"281","GO:0031529","GO:0031529","ruffle organization","15/1430","58/18903",1.88142595158375e-05,0.00037628519031675,0.000296785341154492,"TACSTD2/PLEK/PFN2/ARHGEF26/NLGN1/ARHGAP24/CSF1R/CARMIL1/COBL/CAV1/AIF1L/CSPG4/CCR7/EPS8L1/SH3BP1",15
"279","GO:0031295","GO:0031295","T cell costimulation","13/1430","45/18903",1.85551046233756e-05,0.000373762322521042,0.000294795493563609,"TNFRSF14/HHLA2/CD86/CARD11/CAV1/CD5/CD3E/TNFSF13B/CCR7/VAV1/LILRB2/LILRB4/LGALS1",13
"278","GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","11/1430","33/18903",1.82093196658921e-05,0.00036811646231048,0.000290342465403527,"VAV3/FCGR1A/FCER1G/FCGR3A/FCGR2B/CD247/PTPRC/MYO1G/PLPP4/VAV1/HCK",11
"277","GO:0097305","GO:0097305","response to alcohol","39/1430","253/18903",1.62485575748466e-05,0.000329663875706274,0.000260013969020251,"NR0B2/TGFBR3/VCAM1/TACR1/INHBB/CCR5/GRAMD1C/ST6GAL1/USP46/HPGD/SLC6A3/OXCT1/CRHBP/CDO1/TBXAS1/GNRH1/SFRP1/FBP1/GATA3/CAT/CCND1/SCNN1A/ITPR2/ABAT/SCNN1G/SCNN1B/ADCY7/SLC12A3/CDH1/CLDN7/CCL3/CCR7/TYMS/ATP5F1A/HAMP/MAP4K1/TGFB1/RGS19/CYBB",39
"274","GO:0002407","GO:0002407","dendritic cell chemotaxis","10/1430","27/18903",1.51914387970652e-05,0.000309332920432993,0.000243978446889555,"SLAMF8/CXCR4/CCR2/CCR5/SPI1/GPR183/LGALS9/CCL5/CCR7/TRPM2",10
"275","GO:0032753","GO:0032753","positive regulation of interleukin-4 production","10/1430","27/18903",1.51914387970652e-05,0.000309332920432993,0.000243978446889555,"FCER1G/NLRP3/CD86/IL20RB/HAVCR2/PRKCQ/GATA3/CD3E/LGALS9/SASH3",10
"276","GO:0036037","GO:0036037","CD8-positive, alpha-beta T cell activation","10/1430","27/18903",1.51914387970652e-05,0.000309332920432993,0.000243978446889555,"RUNX3/PTPN22/EOMES/HLA-A/TOX/TNFSF8/WDFY4/NCKAP1L/LILRB1/LILRB4",10
"273","GO:0046640","GO:0046640","regulation of alpha-beta T cell proliferation","13/1430","44/18903",1.41697506025635e-05,0.000291699627789037,0.000230070637314035,"TNFRSF14/PTPN22/PTPRC/ZAP70/CCR2/HLA-A/CARD11/PRKCQ/CD3E/ARG2/LGALS9/EBI3/RASAL3",13
"270","GO:0042130","GO:0042130","negative regulation of T cell proliferation","17/1430","70/18903",1.32118502045933e-05,0.000273845789145016,0.000215988877709246,"TNFRSF14/VTCN1/CD86/IL20RB/HAVCR2/HLA-G/IDO1/TSPAN32/ARG2/SPN/LGALS9/ERBB2/FOXJ1/IL4I1/LILRB2/LILRB1/LILRB4",17
"271","GO:0061082","GO:0061082","myeloid leukocyte cytokine production","14/1430","50/18903",1.32537463785488e-05,0.000273845789145016,0.000215988877709246,"LAPTM5/SPON2/TLR3/CD74/HLA-G/CARD9/P2RX7/GPRC5B/PYCARD/AXL/TGFB1/LILRB1/HMOX1/TLR7",14
"272","GO:1990573","GO:1990573","potassium ion import across plasma membrane","14/1430","50/18903",1.32537463785488e-05,0.000273845789145016,0.000215988877709246,"ATP1A1/KCNJ10/ATP1B1/KCNK9/KCNQ1/KCNJ1/WNK1/ATP12A/SLC12A1/SLC12A3/KCNJ12/WNK4/KCNJ16/KCNJ2",14
"268","GO:0032615","GO:0032615","interleukin-12 production","16/1430","63/18903",1.28342718819466e-05,0.000268136089132119,0.000211485497534249,"LAPTM5/TIGIT/TLR2/TLR3/HLA-G/HLA-B/IDO1/CLEC7A/IL16/SCIMP/LGALS9/CCR7/JAK3/LILRB1/CD40/TLR8",16
"269","GO:0032655","GO:0032655","regulation of interleukin-12 production","16/1430","63/18903",1.28342718819466e-05,0.000268136089132119,0.000211485497534249,"LAPTM5/TIGIT/TLR2/TLR3/HLA-G/HLA-B/IDO1/CLEC7A/IL16/SCIMP/LGALS9/CCR7/JAK3/LILRB1/CD40/TLR8",16
"266","GO:0032612","GO:0032612","interleukin-1 production","25/1430","130/18903",1.26453830495908e-05,0.000266168736849065,0.000209933798627348,"GBP5/MNDA/PYHIN1/IFI16/AIM2/NLRP3/NLRC4/HAVCR2/TREM2/CASP1/CARD16/CLEC7A/P2RX7/ARG2/IL16/PYCARD/LGALS9/CCL3/CCR7/TYROBP/CD33/LILRA2/LILRB4/NLRP2/TLR8",25
"267","GO:0032652","GO:0032652","regulation of interleukin-1 production","25/1430","130/18903",1.26453830495908e-05,0.000266168736849065,0.000209933798627348,"GBP5/MNDA/PYHIN1/IFI16/AIM2/NLRP3/NLRC4/HAVCR2/TREM2/CASP1/CARD16/CLEC7A/P2RX7/ARG2/IL16/PYCARD/LGALS9/CCL3/CCR7/TYROBP/CD33/LILRA2/LILRB4/NLRP2/TLR8",25
"265","GO:1903707","GO:1903707","negative regulation of hemopoiesis","23/1430","114/18903",1.23008349594372e-05,0.000260870537630328,0.000205754979202343,"C1QC/RUNX3/FCGR2B/HLX/TMEM178A/TNFAIP6/INPP5D/GATA2/TLR3/CD74/HLA-G/HOXA7/SFRP1/MYC/LAG3/CCL3/ERBB2/FOXJ1/FSTL3/JAK3/LILRB3/LILRB1/LILRB4",23
"264","GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","36/1430","223/18903",1.21533782896714e-05,0.000258719643893763,0.00020405851665792,"PTPN22/XCL2/PTPRC/ALKAL2/ERBB4/CCL20/ACKR3/CASR/P2RY1/PDGFRA/NPNT/NPY5R/FGF1/CSF1R/CD74/HAVCR2/TREM2/CCN2/MTURN/TEK/CARD9/MIR126/CAVIN3/PDGFD/CD4/GPR183/PYCARD/SCIMP/LGALS9/CCL5/CCL18/CCL3/CCL4/CCR7/PRKCA/TGFB1",36
"263","GO:0030593","GO:0030593","neutrophil chemotaxis","22/1430","106/18903",1.17875428692842e-05,0.000251885897054666,0.000198668573234163,"CSF3R/VAV3/FCER1G/XCL2/TNFAIP6/CCL20/CXCL9/CXCL10/CXCL11/CXCL13/CD74/JAML/C3AR1/NCKAP1L/CCL5/CCL18/CCL3/CCL4/CCR7/VAV1/ITGB2/RAC2",22
"261","GO:0045766","GO:0045766","positive regulation of angiogenesis","32/1430","187/18903",1.08596111035187e-05,0.00023294280306021,0.000183727691269254,"HK2/CXCR4/GATA2/ANXA3/TLR3/FGF1/VEGFA/SERPINE1/EPHA1/ANGPT2/TEK/C5/MIR126/ADAM12/MIR210/ADM/C3AR1/RAPGEF3/ITGA5/FLT1/PGF/CTSH/ITGAX/PIK3R6/PRKCA/EMILIN2/CCBE1/C3/ANGPTL4/CD40/HMOX1/CYBB",32
"262","GO:1904018","GO:1904018","positive regulation of vasculature development","32/1430","187/18903",1.08596111035187e-05,0.00023294280306021,0.000183727691269254,"HK2/CXCR4/GATA2/ANXA3/TLR3/FGF1/VEGFA/SERPINE1/EPHA1/ANGPT2/TEK/C5/MIR126/ADAM12/MIR210/ADM/C3AR1/RAPGEF3/ITGA5/FLT1/PGF/CTSH/ITGAX/PIK3R6/PRKCA/EMILIN2/CCBE1/C3/ANGPTL4/CD40/HMOX1/CYBB",32
"260","GO:0045089","GO:0045089","positive regulation of innate immune response","27/1430","145/18903",1.07666222024379e-05,0.000232724679914235,0.000183555652204316,"GBP5/CD1D/MNDA/PYHIN1/IFI16/AIM2/SLAMF6/NLRC4/HAVCR2/HLA-F/HLA-G/CARD9/ADAM8/SPI1/CADM1/LAG3/CLEC7A/SLC15A4/PYCARD/NLRC5/CCL5/VAV1/TYROBP/LILRA2/HCK/TLR8/SH2D1A",27
"258","GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","10/1430","26/18903",1.02590789781495e-05,0.00022330294693942,0.000176124500760797,"FCGR1A/FCGR3A/FCGR2B/IL20RB/NPY5R/GATA3/CD6/CCR7/C3/BTK",10
"259","GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","16/1430","62/18903",1.02910076970302e-05,0.00022330294693942,0.000176124500760797,"PDCD1/CD74/IDO1/PRKCQ/ADAM8/CD3G/CD27/P2RX7/ARG2/AURKB/LGALS9/CCL5/JAK3/ADA/BIRC7/BTK",16
"257","GO:0070371","GO:0070371","ERK1 and ERK2 cascade","49/1430","340/18903",9.5949165679267e-06,0.000209818798100187,0.000165489222476098,"GBP1/PTPN22/XCL2/PTPRC/ALKAL2/ERBB4/CCL20/ACKR3/CASR/P2RY1/PDGFRA/NPNT/EGF/NPY5R/FGF1/CSF1R/CD74/HAVCR2/TREM2/PKHD1/CCN2/MTURN/DUSP4/DUSP26/MYC/TEK/CARD9/MIR126/CAVIN3/TBC1D10C/PDGFD/CD4/LMO3/GPR183/CTSH/PYCARD/SCIMP/LGALS9/CCL5/CCL18/CCL3/CCL4/ERBB2/CCR7/WNK4/PRKCA/TGFB1/RPS6KA6/DUSP9",49
"256","GO:0032102","GO:0032102","negative regulation of response to external stimulus","59/1430","436/18903",9.16909043673135e-06,0.000201290188493868,0.000158762499297186,"AJAP1/PADI2/CLDN19/TNFAIP8L2/IFI16/SLAMF8/FCGR2B/PTPRC/SUSD4/NLRP3/TNFAIP6/SEMA3B/SEMA3G/CD96/CD200/SEMA5B/IL20RB/KNG1/ST6GAL1/PDGFRA/CXCL13/NPY5R/F11/SLC6A3/PLK2/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/TREM2/ENPP3/AOAH/SERPINE1/ANGPT2/PLAT/TEK/C5/MIR126/GATA3/ALOX5/MYOZ1/CARD16/PTPRO/TSPAN8/ARG2/TYRO3/ABAT/NLRC5/LGALS9/RHBDF2/HAMP/SIGLEC10/LILRA2/LILRB1/CST7/HCK/SAMHD1/ADA",59
"255","GO:0002709","GO:0002709","regulation of T cell mediated immunity","20/1430","89/18903",8.35825806949094e-06,0.000184209452355055,0.000145290504563989,"CD1D/FCGR2B/PTPRC/NLRP3/CCR2/IL20RB/HLA-F/HLA-G/HLA-A/HLA-B/HLA-DRA/GATA3/NCKAP1L/P2RX7/IL12RB1/IL4I1/LILRB1/LILRB4/WAS/SASH3",20
"253","GO:0002673","GO:0002673","regulation of acute inflammatory response","14/1430","48/18903",7.86646940205183e-06,0.000174451507996096,0.000137594174971261,"PTGER3/FCGR1A/FCGR2B/NLRP3/DNASE1L3/IL20RB/NPY5R/OSMR/ADAM8/DNASE1/CCR7/CREB3L3/C3/BTK",14
"254","GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","7/1430","12/18903",7.8844631727773e-06,0.000174451507996096,0.000137594174971261,"CD84/FCGR2B/CCR2/SPI1/LGALS9/CD300A/HMOX1",7
"251","GO:0002399","GO:0002399","MHC class II protein complex assembly","8/1430","16/18903",7.80448906326338e-06,0.000174052494188652,0.000137279463013375,"HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1",8
"252","GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","8/1430","16/18903",7.80448906326338e-06,0.000174052494188652,0.000137279463013375,"HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1",8
"249","GO:0032611","GO:0032611","interleukin-1 beta production","23/1430","111/18903",7.74118079209556e-06,0.000174021744206308,0.000137255209749534,"GBP5/MNDA/PYHIN1/IFI16/AIM2/NLRP3/NLRC4/TREM2/CASP1/CARD16/CLEC7A/P2RX7/ARG2/PYCARD/LGALS9/CCL3/CCR7/TYROBP/CD33/LILRA2/LILRB4/NLRP2/TLR8",23
"250","GO:0032651","GO:0032651","regulation of interleukin-1 beta production","23/1430","111/18903",7.74118079209556e-06,0.000174021744206308,0.000137255209749534,"GBP5/MNDA/PYHIN1/IFI16/AIM2/NLRP3/NLRC4/TREM2/CASP1/CARD16/CLEC7A/P2RX7/ARG2/PYCARD/LGALS9/CCL3/CCR7/TYROBP/CD33/LILRA2/LILRB4/NLRP2/TLR8",23
"248","GO:0098661","GO:0098661","inorganic anion transmembrane transport","25/1430","126/18903",7.13814147276882e-06,0.000161759496278068,0.000127583674625762,"GABRD/CLCNKA/CLCNKB/BSND/SLC1A4/SLC6A1/CASR/GABRA2/GLRB/SLC1A3/GABRP/CLIC5/TTYH3/SLC26A7/ANO5/BEST1/ANO1/SLC37A2/SLC4A8/ANO4/SLC12A1/SLC12A3/SLC4A1/CLCN5/GABRE",25
"247","GO:1901342","GO:1901342","regulation of vasculature development","51/1430","355/18903",6.96170591576645e-06,0.000158399948366832,0.000124933916945632,"EFNA3/HK2/CXCR4/COL4A3/CCR2/STAB1/GATA2/CXCL10/CXCL13/ANXA3/TLR3/PLK2/FGF1/SPARC/FOXC1/HLA-G/VEGFA/SERPINE1/EPHA1/ANGPT2/SFRP1/TEK/C5/MIR126/ALOX5/ADAM12/MIR210/ADM/C3AR1/RAPGEF3/ITGA5/DCN/FLT1/RGCC/COL4A2/PGF/VASH1/CTSH/ITGAX/PIK3R6/ERBB2/PRKCA/EMILIN2/CCBE1/C3/ANGPTL4/YJEFN3/GPR4/CD40/HMOX1/CYBB",51
"246","GO:0001911","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","10/1430","25/18903",6.77174381806736e-06,0.000154704066087555,0.000122018884115882,"FCGR2B/PTPRC/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/NCKAP1L/LGALS9/LILRB1",10
"245","GO:0043270","GO:0043270","positive regulation of ion transport","44/1430","289/18903",6.63422990330555e-06,0.000152181110435009,0.00012002896723016,"CTSS/NOS1AP/ATP1B1/AVPR1B/KCNK3/PLA2R1/SLC6A1/GPD1L/CCR2/CASR/P2RY1/CXCL9/CXCL10/CXCL11/ANK2/HOMER1/TREM2/ABCB1/CAV1/CXCL12/ANK3/MIR210/KCNQ1/WNK1/CRACR2A/CNTN1/STAC3/NOS1/P2RX7/HSPA2/ABAT/PRSS8/TRPV2/CCL5/CCL3/CCL4/WNK4/KCNJ2/F2RL3/JAK3/SCN1B/LILRA2/MCHR1/RGN",44
"242","GO:0003014","GO:0003014","renal system process","25/1430","125/18903",6.15792443498655e-06,0.000142258103217683,0.000112202448520259,"CLCNKA/CLCNKB/NPHS2/ATP6V1B1/TACR1/SLC15A2/SUCNR1/TFAP2B/ATP6V0A4/AQP3/KCNMA1/KCNQ1/ADM/MCAM/PTPRO/AQP2/CORO2B/UMOD/SLC5A2/HSD11B2/WNK4/SLC4A1/SLC5A1/CLCN5/AVPR2",25
"243","GO:0002577","GO:0002577","regulation of antigen processing and presentation","9/1430","20/18903",6.1763304599848e-06,0.000142258103217683,0.000112202448520259,"FCGR2B/SLC11A1/CD74/HLA-DOB/TREM2/PYCARD/CCR7/LILRB2/WAS",9
"244","GO:0002643","GO:0002643","regulation of tolerance induction","9/1430","20/18903",6.1763304599848e-06,0.000142258103217683,0.000112202448520259,"PDCD1/HAVCR2/HLA-G/HLA-B/IDO1/CD3E/FOXJ1/LILRB2/LILRB4",9
"240","GO:0042269","GO:0042269","regulation of natural killer cell mediated cytotoxicity","14/1430","47/18903",5.9862585111707e-06,0.000139596567770869,0.000110103230358331,"SLAMF6/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/CADM1/LAG3/KLRB1/PIK3R6/LGALS9/VAV1/LILRB1/SH2D1A",14
"241","GO:0046633","GO:0046633","alpha-beta T cell proliferation","14/1430","47/18903",5.9862585111707e-06,0.000139596567770869,0.000110103230358331,"TNFRSF14/PTPN22/PTPRC/ZAP70/CCR2/DOCK2/HLA-A/CARD11/PRKCQ/CD3E/ARG2/LGALS9/EBI3/RASAL3",14
"238","GO:0015711","GO:0015711","organic anion transport","53/1430","372/18903",5.9166506503969e-06,0.000139424430639683,0.000109967461589006,"NR0B2/SLC2A1/SLC6A17/SLC16A1/KCNJ10/SLC19A2/AVPR1B/SLC1A4/SFXN5/PLA2R1/SLC11A1/SLC4A3/SLC6A1/CASR/NPY5R/SLC1A3/EMB/SLC4A9/SLC17A4/SLC17A3/SLC17A2/SLC44A4/SLC16A10/GJA1/SLC22A3/MPC1/ABCB4/SLC26A7/NTRK2/SLC25A25/SLC16A12/SFXN2/BEST1/FOLR3/SLC2A3/SLC4A8/SLC16A7/P2RX7/SLC15A4/SLC7A8/BDKRB2/PLA2G4F/NMB/ABAT/UMOD/SLC13A2/SLC4A1/ABCC3/SLC16A5/SLC16A3/SLC52A3/SLC17A9/SLC25A5",53
"239","GO:0072028","GO:0072028","nephron morphogenesis","19/1430","80/18903",5.92925959481926e-06,0.000139424430639683,0.000109967461589006,"TACSTD2/PBX1/ERBB4/NPNT/IRX2/IRX1/ADAMTS16/FGF1/VEGFA/TCF21/MYC/GATA3/WT1/IRX3/HS3ST3B1/LHX1/WNK4/BMP7/GPC3",19
"237","GO:0016064","GO:0016064","immunoglobulin mediated immune response","36/1430","215/18903",5.24364223848089e-06,0.000124342908777479,9.80722960970154e-05,"C1QA/C1QC/C1QB/FCGR1A/FCER1G/FCGR3A/FCGR2B/PTPRC/SUSD4/INPP5D/C7/GAPT/CD74/C2/C4A/C4B/HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1/TREM2/C5/CARD9/CD27/SLC15A4/BATF/FOXJ1/C3/TGFB1/CD40/TLR8/BTK",36
"236","GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","19/1430","79/18903",4.86231794931539e-06,0.000115789096928612,9.13256952924492e-05,"TNFRSF14/LAPTM5/NLRP3/SPON2/TLR3/CD74/HLA-F/HLA-G/HLA-A/CARD9/GATA3/CLEC7A/P2RX7/GPRC5B/PYCARD/SCIMP/LILRB1/TLR7/SASH3",19
"235","GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","23/1430","108/18903",4.77112157541491e-06,0.000114100864909923,8.99941453709841e-05,"C1QC/RUNX3/FCGR2B/HLX/TMEM178A/TNFAIP6/INPP5D/GATA2/TLR3/CD74/HLA-G/HOXA7/SFRP1/MYC/LAG3/CCL3/ERBB2/FOXJ1/FSTL3/JAK3/LILRB3/LILRB1/LILRB4",23
"234","GO:0030099","GO:0030099","myeloid cell differentiation","57/1430","407/18903",4.55735607400601e-06,0.000109454449298777,8.63294036331052e-05,"C1QC/CSF3R/TGFBR3/PRMT6/IFI16/RAB7B/RHEX/BATF3/TMEM178A/TNFAIP6/INPP5D/HCLS1/GATA2/TLR2/TLR3/LOX/CSF1R/CD74/TREM2/VEGFA/SCIN/HOXA7/MTURN/IKZF1/SFRP1/MYC/CDKN2B/GATA3/KCNQ1/SPI1/CD4/NCKAP1L/PDE1B/GPR183/BATF/LRRK1/MT1G/EVI2B/CCL3/CCR7/SLC4A1/CDK5RAP3/HOXB8/PRKCA/FSTL3/JAK3/TYROBP/RASGRP4/TGFB1/OSCAR/LILRB3/LILRB1/LILRB4/RASSF2/SLC25A5/GPC3/GAB3",57
"233","GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","24/1430","115/18903",4.34090385103748e-06,0.000104703346106569,8.2582092237266e-05,"RUNX3/SLAMF6/LY9/HLX/NLRP3/CD86/HLA-DRA/CARD11/TOX/PRKCQ/GATA3/CD3E/CRACR2A/NCKAP1L/GPR183/ARG2/BATF/SPN/LGALS9/JAK3/IL12RB1/NFKBID/NKG7/SASH3",24
"232","GO:0045765","GO:0045765","regulation of angiogenesis","51/1430","349/18903",4.26147953656094e-06,0.000103230668083933,8.14205550293017e-05,"EFNA3/HK2/CXCR4/COL4A3/CCR2/STAB1/GATA2/CXCL10/CXCL13/ANXA3/TLR3/PLK2/FGF1/SPARC/FOXC1/HLA-G/VEGFA/SERPINE1/EPHA1/ANGPT2/SFRP1/TEK/C5/MIR126/ALOX5/ADAM12/MIR210/ADM/C3AR1/RAPGEF3/ITGA5/DCN/FLT1/RGCC/COL4A2/PGF/VASH1/CTSH/ITGAX/PIK3R6/ERBB2/PRKCA/EMILIN2/CCBE1/C3/ANGPTL4/YJEFN3/GPR4/CD40/HMOX1/CYBB",51
"231","GO:0071621","GO:0071621","granulocyte chemotaxis","26/1430","130/18903",4.04490217672441e-06,9.84084425679273e-05,7.76171477155913e-05,"CSF3R/VAV3/S100A14/FCER1G/XCL2/TNFAIP6/SCG2/CCL20/CXCL9/CXCL10/CXCL11/CXCL13/CSF1R/CD74/JAML/C3AR1/NCKAP1L/CCL5/CCL18/CCL3/CCL4/CCR7/VAV1/ADGRE2/ITGB2/RAC2",26
"229","GO:0050678","GO:0050678","regulation of epithelial cell proliferation","58/1430","414/18903",3.72799484679251e-06,9.10927436477126e-05,7.18470768871545e-05,"RAP1GAP/RUNX3/KDF1/TACSTD2/TGFBR3/IRF6/PROX1/HLX/TACR1/ITGA4/NRP2/SCG2/COL4A3/GATA2/EGF/FGF1/SPARC/VEGFA/PKHD1/DLX5/CAV2/CAV1/SFRP1/MYC/CDKN2B/TEK/MIR126/GATA3/CXCL12/ALOX5/CDKN1C/OVOL1/CCND1/JAML/VDR/FGF9/FLT1/RGCC/PGF/VASH1/DLL4/ALDH1A2/HSF4/ESRP2/CDH3/MARVELD3/FA2H/ERBB2/NGFR/PRKCA/ATP5F1A/TGFB1/OVOL2/HMOX1/RGN/BTK/APLN/GPC3",58
