"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"91","GO:0060249","GO:0060249","anatomical structure homeostasis","42/1066","333/18903",8.72361733386683e-07,5.16610701233059e-05,4.19177633370536e-05,"MFSD2A/SLC2A1/S1PR1/INAVA/CD34/EPAS1/COL3A1/PTH1R/MUC13/GATA2/CLDN18/P2RY1/MUC4/LDB2/SPP1/SLC39A8/ADRB2/ADGRF5/CCN2/IL20RA/CLDN3/CAV1/ANGPT1/SLC1A1/TLR4/SFTPD/RBP4/ADAM8/LARGE2/UBASH3B/ESAM/CFL2/ABCA3/CDH5/CDH3/ATP1B2/PECAM1/RAC3/ACP5/COMP/JAM2/CLDN5",42
"90","GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","22/1066","120/18903",8.57950658817014e-07,5.13721788929432e-05,4.16833571546886e-05,"CKS1B/CDC25A/CCNA2/CCNO/CCNB1/CDC25C/CCNE2/CDKN2A/CDKN2B/CCND2/RGCC/CDKN3/CCNB2/BLM/CCNF/PKMYT1/PLK1/CDK5R1/CDC6/CDK5RAP3/CCNE1/PDGFB",22
"89","GO:0006260","GO:0006260","DNA replication","38/1066","286/18903",7.9496182823456e-07,4.81353853073713e-05,3.90570246538896e-05,"ORC1/DTL/TRAIP/MCM2/RFC4/CCNA2/HMGA1/ESCO2/MCM4/CCNE2/DSCC1/TONSL/RECQL4/MCM10/CDK1/DNA2/E2F8/FAM111B/FEN1/CHEK1/ACVRL1/DACH1/POLE2/WDHD1/RAD51/PCLAF/PIF1/BLM/CHTF18/RMI2/ORC6/GINS2/CDT1/CDC6/NFIX/CCNE1/GINS1/CHAF1B",38
"88","GO:0033044","GO:0033044","regulation of chromosome organization","35/1066","252/18903",7.56006241938514e-07,4.6296791338712e-05,3.75651905384281e-05,"CDCA8/CDC20/TAL1/NUF2/NEK2/CENPF/NCAPH/SPC25/MCM2/TACC3/NCAPG/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/PKIB/PRKCQ/ZWINT/FEN1/CDCA5/ESPL1/KNTC1/DLGAP5/BUB1B/PIF1/RMI2/PLK1/CDT1/AURKB/CDC6/TOP2A/NDC80/SPC24",35
"86","GO:0010639","GO:0010639","negative regulation of organelle organization","45/1066","366/18903",7.34438412392435e-07,4.60189221315563e-05,3.73397276195144e-05,"CDCA8/CDC20/S1PR1/NUF2/LMOD1/CENPF/SPTBN1/SPC25/PPARG/PHLDB2/MCM2/SLIT2/SNCA/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/DLC1/MTBP/RHPN1/TMOD1/ZWINT/SPTBN2/CHEK1/LRRK2/ESPL1/KNTC1/SPTB/BUB1B/CGNL1/PIF1/CORO2B/CCNF/PLK1/CDH5/CDT1/AURKB/TOP2A/KAT2A/NDC80/KANK3/SPC24/MYADM/ARHGAP6",45
"87","GO:0061448","GO:0061448","connective tissue development","37/1066","274/18903",7.4292934226116e-07,4.60189221315563e-05,3.73397276195144e-05,"BMP8A/COL11A1/CD34/MATN3/PKDCC/EFEMP1/COL3A1/PPARG/WNT7A/TGFBR2/PTH1R/HYAL1/PRKG2/FGF2/RXFP1/GHR/PITX1/ID4/RUNX2/CCN2/HOXA5/SULF1/RSPO2/CCN4/ZEB1/MDK/SPI1/MMP13/BARX2/SOX5/ACVRL1/GREM1/KAT2A/COMP/BMP2/PDGFB/TIMP1",37
"84","GO:0045766","GO:0045766","positive regulation of angiogenesis","29/1066","187/18903",6.80748901011401e-07,4.31594803241228e-05,3.50195781399549e-05,"TIE1/CD34/TGFBR2/HYAL1/GATA2/ANXA3/FGF2/SEMA5A/SASH1/AQP1/BMPER/TEK/KLF4/ENG/JCAD/ADAM12/MDK/ACVRL1/GREM1/EMP2/CDH5/RAMP2/GATA6/CCBE1/HSPB6/C5AR1/ANGPT4/ADM2/VEGFD",29
"85","GO:1904018","GO:1904018","positive regulation of vasculature development","29/1066","187/18903",6.80748901011401e-07,4.31594803241228e-05,3.50195781399549e-05,"TIE1/CD34/TGFBR2/HYAL1/GATA2/ANXA3/FGF2/SEMA5A/SASH1/AQP1/BMPER/TEK/KLF4/ENG/JCAD/ADAM12/MDK/ACVRL1/GREM1/EMP2/CDH5/RAMP2/GATA6/CCBE1/HSPB6/C5AR1/ANGPT4/ADM2/VEGFD",29
"81","GO:0045787","GO:0045787","positive regulation of cell cycle","45/1066","362/18903",5.39352966837946e-07,3.56117047772444e-05,2.88953172924716e-05,"CDCA8/TAL1/STIL/CKS1B/KIF14/DTL/PRKCE/NCAPH/CDC25A/HYAL1/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/CCN2/EZH2/NCAPG2/PBK/MTBP/CDK1/FGFR2/E2F8/FEN1/CDCA5/CHEK1/CCND2/RAD51AP1/ESPL1/TBX3/RGCC/DLGAP5/KIF23/CDT1/AURKB/SPAG5/CDK5R1/CDC6/TBX2/NDC80/FAM83D/AURKA/ADAMTS1/PDGFB",45
"82","GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","22/1066","117/18903",5.46185952294201e-07,3.56117047772444e-05,2.88953172924716e-05,"CKS1B/CDC25A/CCNA2/CCNO/CCNB1/CDC25C/CCNE2/CDKN2A/CDKN2B/CCND2/RGCC/CDKN3/CCNB2/BLM/CCNF/PKMYT1/PLK1/CDK5R1/CDC6/CDK5RAP3/CCNE1/PDGFB",22
"83","GO:1900047","GO:1900047","negative regulation of hemostasis","14/1066","51/18903",5.48482370850117e-07,3.56117047772444e-05,2.88953172924716e-05,"CD34/FAP/PROS1/F11/F12/ADTRP/PRKG1/PLAU/UBASH3B/CPB2/COMP/CEACAM1/THBD/PDGFB",14
"80","GO:0003206","GO:0003206","cardiac chamber morphogenesis","23/1066","126/18903",5.27176436821638e-07,3.55119227253976e-05,2.88143541915406e-05,"TGFBR3/COL11A1/FHL2/TGFBR2/TNNC1/ROBO2/HEG1/SLIT2/SLIT3/DSP/SOX4/TEK/ENG/RBP4/FGFR2/TBX5/TBX3/MESP1/FOXF1/TBX2/GATA6/BMP2/ADAMTS1",23
"78","GO:0001570","GO:0001570","vasculogenesis","18/1066","81/18903",4.47388979624276e-07,3.06128789853953e-05,2.48392728472878e-05,"TIE1/TGFBR3/CD34/XDH/WNT7A/TGFBR2/HEG1/CAV1/SOX17/ENG/FZD4/TBX5/EMP2/FOXF1/RAMP2/TMEM100/CEACAM1/RASIP1",18
"79","GO:1901888","GO:1901888","regulation of cell junction assembly","31/1066","204/18903",4.48769241018042e-07,3.06128789853953e-05,2.48392728472878e-05,"EPHB2/NEGR1/WNT3A/GPBAR1/WNT7A/ROBO2/PHLDB2/LIMCH1/SNCA/MDGA1/TPBG/THBS2/CLDN3/LRRN3/CAV1/DLC1/TEK/BDNF/THY1/ACVRL1/TBX5/SIX1/SIX4/GREM1/PEAK1/ACE/FLRT3/CLDN5/ARHGAP6/GPM6B/SRPX2",31
"77","GO:0007052","GO:0007052","mitotic spindle organization","24/1066","133/18903",3.74397050526483e-07,2.62029312374963e-05,2.12610437168423e-05,"RCC1/CDCA8/CDC20/STIL/NUF2/NEK2/SPC25/KIF15/TACC3/CENPE/CCNB1/KIFC1/TTK/TACC1/KIF11/DLGAP5/EML1/KIF23/PLK1/AURKB/NDC80/WDR62/AURKA/KIF4A",24
"76","GO:0051216","GO:0051216","cartilage development","31/1066","201/18903",3.21315412040382e-07,2.27837994142845e-05,1.84867620722403e-05,"BMP8A/COL11A1/MATN3/PKDCC/EFEMP1/COL3A1/WNT7A/TGFBR2/PTH1R/HYAL1/PRKG2/FGF2/GHR/PITX1/RUNX2/CCN2/HOXA5/SULF1/RSPO2/CCN4/ZEB1/MDK/MMP13/BARX2/SOX5/ACVRL1/GREM1/KAT2A/COMP/BMP2/TIMP1",31
"75","GO:0001894","GO:0001894","tissue homeostasis","38/1066","275/18903",2.92773378280854e-07,2.10367431407403e-05,1.70692015912796e-05,"MFSD2A/SLC2A1/S1PR1/INAVA/CD34/EPAS1/COL3A1/PTH1R/MUC13/GATA2/CLDN18/MUC4/LDB2/SPP1/SLC39A8/ADRB2/ADGRF5/CCN2/IL20RA/CLDN3/ANGPT1/SLC1A1/TLR4/SFTPD/RBP4/ADAM8/UBASH3B/ESAM/ABCA3/CDH5/CDH3/ATP1B2/PECAM1/RAC3/ACP5/COMP/JAM2/CLDN5",38
"74","GO:0007599","GO:0007599","hemostasis","34/1066","231/18903",2.74563670831367e-07,1.99949138123005e-05,1.6223861858229e-05,"EPHB2/PEAR1/SELP/CD34/WNT3A/FAP/COL3A1/PROS1/P2RY1/SLC7A11/F11/F12/ADTRP/CAV1/TLR4/ENTPD2/PRKCQ/PRKG1/PLAU/PAPSS2/UBASH3B/FLI1/VWF/CPB2/F10/GAS6/COMP/CEACAM1/THBD/MYL9/PDGFB/SCUBE1/AVPR2/F8",34
"73","GO:0003158","GO:0003158","endothelium development","25/1066","139/18903",2.29798046321231e-07,1.69641324880152e-05,1.37646875907483e-05,"TIE1/S1PR1/GJA5/CD34/XDH/ATOH8/HEG1/ARHGEF26/NOTCH4/CLDN3/SOX17/ZEB1/ROBO4/ACVRL1/STARD13/EDNRB/MESP1/CDH5/TMEM100/PECAM1/CEACAM1/MYADM/CLDN5/SCUBE1/FOXP3",25
"72","GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","38/1066","272/18903",2.20314929919013e-07,1.64899605185217e-05,1.33799447205202e-05,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/GJC2/SPC25/FANCD2/MAD2L1/CCNB1/DUSP1/TTK/EZH2/PBK/CDKN2B/KLF4/ZWINT/CDK1/DNA2/CHEK1/KNTC1/RGCC/BUB1B/RAD51/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/KANK2/SUSD2/GTSE1/FHL1",38
"70","GO:0003018","GO:0003018","vascular process in circulatory system","38/1066","270/18903",1.81733203045795e-07,1.39170608040525e-05,1.12922953345576e-05,"MFSD2A/EDN2/SLC2A1/LEPR/GJA5/NPR1/SLC15A2/AGTR1/P2RY1/SLIT2/ABCG2/ADRB2/AGER/SLC29A4/DOCK4/CAV1/FABP5/ANGPT1/SLC1A1/TEK/PRKG1/ADRB1/SLCO2B1/KCNJ8/EDNRB/C2CD4A/CDH5/SLC7A5/SMTNL2/ATP1B2/RAMP2/ABCC3/ACE/KLF2/COMP/CEACAM1/CLDN5/AVPR2",38
"71","GO:0000075","GO:0000075","cell cycle checkpoint signaling","30/1066","186/18903",1.83357082406333e-07,1.39170608040525e-05,1.12922953345576e-05,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/SPC25/FANCD2/MAD2L1/CCNB1/DUSP1/TTK/PBK/ZWINT/CDK1/DNA2/CHEK1/KNTC1/BUB1B/RAD51/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/GTSE1",30
"69","GO:0034329","GO:0034329","cell junction assembly","52/1066","430/18903",1.73422421772998e-07,1.35445424773143e-05,1.09900341730745e-05,"EPHB2/NEGR1/GJA5/WNT3A/GPBAR1/WNT7A/ROBO2/PHLDB2/HEG1/CLDN18/ECT2/LGI2/LIMCH1/SNCA/UGT8/GPM6A/MDGA1/ADGRF1/TPBG/THBS2/CLDN3/LRRN3/CAV1/DLC1/TEK/SPOCK2/SORBS1/COL17A1/BDNF/SPTBN2/THY1/ESAM/ACVRL1/TBX5/GJB2/THSD1/PCDH17/CLDN10/SIX1/SIX4/GREM1/CORO2B/PEAK1/CDH5/RAMP2/ACE/PECAM1/FLRT3/CLDN5/ARHGAP6/GPM6B/SRPX2",52
"68","GO:1901987","GO:1901987","regulation of cell cycle phase transition","54/1066","453/18903",1.61279532406615e-07,1.27814029432243e-05,1.03708231829269e-05,"CLSPN/CDCA8/CDC20/STIL/ORC1/NUF2/KIF14/DTL/CENPF/GJC2/SPC25/FANCD2/CDC25A/HYAL1/CENPE/MAD2L1/CCNB1/CDC25C/DUSP1/TTK/EZH2/PBK/MTBP/CDKN2A/CDKN2B/KLF4/ZWINT/CDK1/DNA2/CDCA5/CHEK1/CCND2/ESPL1/KNTC1/RGCC/DLGAP5/BUB1B/RAD51/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/TBX2/NDC80/SPC24/KANK2/FAM83D/AURKA/ADAMTS1/SUSD2/GTSE1/FHL1",54
"67","GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","36/1066","246/18903",1.42770319053559e-07,1.14834216325318e-05,9.31764187507437e-06,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/GJC2/SPC25/FANCD2/MAD2L1/CCNB1/DUSP1/TTK/EZH2/PBK/MTBP/CDKN2B/KLF4/ZWINT/CDK1/CHEK1/KNTC1/RGCC/BUB1B/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/KANK2/GTSE1/FHL1",36
"66","GO:0085029","GO:0085029","extracellular matrix assembly","14/1066","46/18903",1.32637116147297e-07,1.08300214987543e-05,8.78747337282089e-06,"TIE1/NTNG1/COL3A1/PHLDB2/TNXB/NTN4/RGCC/GAS6/FBLN5/MYH11/MFAP4/FKBP10/RAMP2/GPM6B",14
"64","GO:1901342","GO:1901342","regulation of vasculature development","46/1066","355/18903",1.19638659428943e-07,1.00435780353055e-05,8.14935358745576e-06,"TIE1/NPR1/EFNA3/CD34/COL4A3/PPARG/TGFBR2/HYAL1/GATA2/ANXA3/FGF2/SEMA5A/ECSCR/SASH1/THBS2/HOXA5/AQP1/BMPER/SULF1/TEK/RECK/KLF4/ENG/JCAD/ALOX5/ADAM12/MDK/ACVRL1/RGCC/RHOJ/GREM1/EMP2/CDH5/RAMP2/PTPRM/GATA6/CCBE1/KLF2/HSPB6/CEACAM1/C5AR1/ANGPT4/ADAMTS1/CLDN5/ADM2/VEGFD",46
"65","GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","28/1066","163/18903",1.2114169090645e-07,1.00435780353055e-05,8.14935358745576e-06,"RCC1/CDCA8/CDC20/STIL/NUF2/NEK2/CENPA/SPC25/KIF15/TACC3/CENPE/MAD2L1/CCNB1/KIFC1/TTK/TACC1/SAPCD2/KIF11/ESPL1/DLGAP5/EML1/KIF23/PLK1/AURKB/NDC80/WDR62/AURKA/KIF4A",28
"63","GO:0010810","GO:0010810","regulation of cell-substrate adhesion","34/1066","222/18903",1.04029386574718e-07,8.89864070239933e-06,7.22035207738314e-06,"PRKCE/LIMS2/ABI3BP/PHLDB2/MELTF/LIMCH1/NPNT/NDNF/NEDD9/UTRN/AGR2/DLC1/CDKN2A/TEK/SPOCK2/PLAU/MDK/FZD4/MMP12/THY1/ACVRL1/GREM1/CORO2B/PEAK1/EMP2/CDH13/FOXF1/RAC3/MYADM/FERMT1/CASS4/PDGFB/ARHGAP6/GPM6B",34
"62","GO:0001667","GO:0001667","ameboidal-type cell migration","58/1066","492/18903",8.26827830525849e-08,7.18673415919968e-06,5.83131206791914e-06,"EDN2/PRKCE/ATOH8/ZEB2/FAP/TNS1/PPARG/WNT7A/TGFBR2/SEMA3B/HYAL1/SEMA3G/GATA2/S100P/SLIT2/ANXA3/FGF2/SEMA5A/HBEGF/FLT4/ADTRP/TPBG/SASH1/RADIL/AQP1/BMPER/SOX17/ANGPT1/TEK/GLIPR2/KLF4/JCAD/MMRN2/FOLR1/AMOTL1/ACVRL1/STARD13/RGCC/EDNRB/CLEC14A/RHOJ/GREM1/MESP1/SEMA4B/EMP2/CDH5/CDH13/PTPRM/CCBE1/KANK2/CEACAM1/ANGPT4/FERMT1/MMP9/PDGFB/TIMP1/SRPX2/GPC3",58
"61","GO:0045765","GO:0045765","regulation of angiogenesis","46/1066","349/18903",7.17445831727228e-08,6.33822227406235e-06,5.14282999999121e-06,"TIE1/NPR1/EFNA3/CD34/COL4A3/PPARG/TGFBR2/HYAL1/GATA2/ANXA3/FGF2/SEMA5A/ECSCR/SASH1/THBS2/HOXA5/AQP1/BMPER/SULF1/TEK/RECK/KLF4/ENG/JCAD/ALOX5/ADAM12/MDK/ACVRL1/RGCC/RHOJ/GREM1/EMP2/CDH5/RAMP2/PTPRM/GATA6/CCBE1/KLF2/HSPB6/CEACAM1/C5AR1/ANGPT4/ADAMTS1/CLDN5/ADM2/VEGFD",46
"59","GO:0003007","GO:0003007","heart morphogenesis","38/1066","258/18903",5.43472556832429e-08,4.95412609872073e-06,4.019775139238e-06,"RNF207/STIL/TGFBR3/S1PR1/COL11A1/GJA5/WNT3A/FHL2/TGFBR2/TNNC1/ROBO2/HEG1/SLIT2/SLIT3/DSP/SOX4/DLC1/SOX17/TEK/ENG/RBP4/FGFR2/FOLR1/ACVRL1/TBX5/TBX3/SIX1/MESP1/EMP2/NDRG4/FOXF1/TMEM100/TBX2/GATA6/BMP2/CCM2L/ADAMTS1/CLDN5",38
"60","GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","21/1066","95/18903",5.51582048475123e-08,4.95412609872073e-06,4.019775139238e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/CENPE/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",21
"58","GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","14/1066","43/18903",5.08105583405184e-08,4.72100170512161e-06,3.83061813696032e-06,"CDCA8/KIF2C/NUF2/NEK2/SPC25/SGO1/ECT2/CENPE/CCNB1/CDT1/AURKB/SPAG5/NDC80/SPC24",14
"57","GO:0007051","GO:0007051","spindle organization","32/1066","195/18903",4.75156129381235e-08,4.492309440764e-06,3.64505736186455e-06,"AUNIP/RCC1/CDCA8/CDC20/STIL/NUF2/ASPM/NEK2/SPC25/KIF15/TACC3/CENPE/TPPP/CCNB1/CCDC69/KIFC1/TTK/TACC1/KIF11/ESPL1/DLGAP5/EML1/STARD9/CCNB2/KIF23/PLK1/AURKB/SPAG5/NDC80/WDR62/AURKA/KIF4A",32
"56","GO:0061045","GO:0061045","negative regulation of wound healing","19/1066","78/18903",4.48612820387115e-08,4.31709730190386e-06,3.50289033061668e-06,"CD34/FAP/PROS1/PHLDB2/FGF2/F11/F12/ADTRP/CLDN3/ALOX5/PRKG1/MYOZ1/PLAU/UBASH3B/CPB2/WFDC1/CEACAM1/THBD/PDGFB",19
"55","GO:0061041","GO:0061041","regulation of wound healing","26/1066","137/18903",4.28583732988272e-08,4.19934134013418e-06,3.4073432092503e-06,"EPHB2/CD34/PRKCE/FAP/PROS1/PHLDB2/FGF2/F11/HBEGF/F12/ADTRP/CLDN3/CAV1/CCN4/ALOX5/PRKG1/MYOZ1/PLAU/UBASH3B/CPB2/DUOX1/WFDC1/CEACAM1/FERMT1/THBD/PDGFB",26
"54","GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","47/1066","354/18903",4.13317951458173e-08,4.1247600748298e-06,3.3468280123923e-06,"CLSPN/CDCA8/CDC20/STIL/ORC1/NUF2/KIF14/DTL/CENPF/GJC2/SPC25/CDC25A/HYAL1/CENPE/MAD2L1/CCNB1/CDC25C/DUSP1/TTK/EZH2/MTBP/CDKN2A/CDKN2B/KLF4/ZWINT/CDK1/CDCA5/CHEK1/CCND2/ESPL1/KNTC1/RGCC/DLGAP5/BUB1B/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/KANK2/AURKA/ADAMTS1/GTSE1/FHL1",47
"52","GO:1903034","GO:1903034","regulation of response to wounding","30/1066","172/18903",3.02844749448953e-08,3.08782110433329e-06,2.50545631303542e-06,"EPHB2/CD34/PRKCE/FAP/PROS1/PHLDB2/SPP1/FGF2/F11/HBEGF/F12/ADTRP/CLDN3/CAV1/CCN4/KLF4/ALOX5/PRKG1/MYOZ1/PLAU/MDK/UBASH3B/CPB2/DUOX1/WFDC1/RTN4RL1/CEACAM1/FERMT1/THBD/PDGFB",30
"53","GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","21/1066","92/18903",3.03682535775959e-08,3.08782110433329e-06,2.50545631303542e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/CENPE/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",21
"51","GO:0090068","GO:0090068","positive regulation of cell cycle process","39/1066","260/18903",2.19028416898531e-08,2.31440027189448e-06,1.87790308317131e-06,"CDCA8/STIL/KIF14/DTL/PRKCE/NCAPH/CDC25A/HYAL1/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/CCN2/EZH2/NCAPG2/PBK/MTBP/CDK1/E2F8/FEN1/CDCA5/CCND2/RAD51AP1/ESPL1/RGCC/DLGAP5/KIF23/CDT1/AURKB/SPAG5/CDC6/TBX2/NDC80/FAM83D/AURKA/ADAMTS1/PDGFB",39
"50","GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","22/1066","98/18903",1.98100977772597e-08,2.13513233843305e-06,1.73244518245762e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/TACC3/CENPE/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",22
"49","GO:2001251","GO:2001251","negative regulation of chromosome organization","22/1066","97/18903",1.62157037147976e-08,1.78339647589886e-06,1.44704690077915e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/MCM2/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/BUB1B/PIF1/PLK1/CDT1/AURKB/TOP2A/NDC80/SPC24",22
"48","GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","33/1066","194/18903",1.1877330576513e-08,1.33347780160059e-06,1.08198314067621e-06,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/GJC2/SPC25/MAD2L1/CCNB1/DUSP1/TTK/EZH2/CDKN2B/KLF4/ZWINT/CDK1/CHEK1/KNTC1/RGCC/BUB1B/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/KANK2/GTSE1/FHL1",33
"47","GO:0010948","GO:0010948","negative regulation of cell cycle process","45/1066","318/18903",1.15420806812078e-08,1.32341005938359e-06,1.07381418028527e-06,"CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/GJC2/SPC25/FANCD2/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/EZH2/PBK/MTBP/CDKN2B/KLF4/ZWINT/CDK1/DNA2/E2F8/CHEK1/ESPL1/KNTC1/RGCC/BUB1B/RAD51/BLM/CCNF/PLK1/CDT1/AURKB/CDC6/KAT2A/CDK5RAP3/NDC80/SPC24/KANK2/SUSD2/GTSE1/FHL1",45
"46","GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","22/1066","95/18903",1.07675371958485e-08,1.26144039018321e-06,1.02353202543603e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/TACC3/CENPE/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",22
"45","GO:1903035","GO:1903035","negative regulation of response to wounding","22/1066","94/18903",8.73342306229447e-09,1.04587593072678e-06,8.4862314387769e-07,"CD34/FAP/PROS1/PHLDB2/SPP1/FGF2/F11/F12/ADTRP/CLDN3/ALOX5/PRKG1/MYOZ1/PLAU/MDK/UBASH3B/CPB2/WFDC1/RTN4RL1/CEACAM1/THBD/PDGFB",22
"44","GO:0060541","GO:0060541","respiratory system development","35/1066","211/18903",8.46674642876893e-09,1.036984011469e-06,8.41408245576702e-07,"EDN2/PKDCC/EPAS1/COL3A1/TGFBR2/HEG1/MME/FGF2/SLC7A11/HHIP/RXFP1/FLT4/SPDEF/CCN2/TCF21/AGR2/HOXA5/RSPO2/SFTPD/RBP4/FGFR2/MMP12/TBX5/SIX1/SIX4/STRA6/ABCA3/FOXF1/TBX2/TBX4/ACE/GATA6/CCBE1/KLF2/GPC3",35
"43","GO:0030323","GO:0030323","respiratory tube development","33/1066","191/18903",7.96856057574215e-09,9.9866448703894e-07,8.10315804935934e-07,"EDN2/PKDCC/EPAS1/COL3A1/TGFBR2/HEG1/MME/FGF2/SLC7A11/HHIP/RXFP1/FLT4/SPDEF/CCN2/TCF21/AGR2/HOXA5/RSPO2/SFTPD/RBP4/FGFR2/MMP12/TBX5/STRA6/ABCA3/FOXF1/TBX2/TBX4/ACE/GATA6/CCBE1/KLF2/GPC3",33
"42","GO:0051304","GO:0051304","chromosome separation","27/1066","135/18903",7.31392143291608e-09,9.38445776237733e-07,7.61454376750211e-07,"CDCA8/CDC20/NUF2/CENPF/NCAPH/SPC25/TACC3/NCAPG/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/NCAPG2/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/TOP2A/NDC80/SPC24",27
"41","GO:0051306","GO:0051306","mitotic sister chromatid separation","23/1066","101/18903",7.07429218749025e-09,9.29838063375242e-07,7.54470083359037e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",23
"40","GO:0050878","GO:0050878","regulation of body fluid levels","52/1066","390/18903",6.80759443517126e-09,9.17153160278447e-07,7.44177560097405e-07,"EPHB2/GJA5/NPR1/PEAR1/SELP/CD34/WNT3A/XDH/PRKCE/FAP/COL3A1/PROS1/HEG1/P2RY1/WFS1/SLC7A11/F11/CDO1/SPINK1/F12/ADTRP/AGR2/AQP1/CAV1/KLF4/TLR4/ENTPD2/PRKCQ/PRKG1/PLAU/PAPSS2/UBASH3B/FLI1/VWF/CPB2/EDNRB/F10/GAS6/CORO2B/EMP2/FA2H/NME1/AQP4/COMP/CEACAM1/KCNN4/THBD/MYL9/PDGFB/SCUBE1/AVPR2/F8",52
"37","GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","28/1066","141/18903",4.56993963087767e-09,6.37611419611292e-07,5.17357548430098e-07,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/SPC25/FANCD2/MAD2L1/CCNB1/DUSP1/TTK/PBK/ZWINT/CDK1/CHEK1/KNTC1/BUB1B/BLM/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/GTSE1",28
"38","GO:0030324","GO:0030324","lung development","33/1066","187/18903",4.60930601361026e-09,6.37611419611292e-07,5.17357548430098e-07,"EDN2/PKDCC/EPAS1/COL3A1/TGFBR2/HEG1/MME/FGF2/SLC7A11/HHIP/RXFP1/FLT4/SPDEF/CCN2/TCF21/AGR2/HOXA5/RSPO2/SFTPD/RBP4/FGFR2/MMP12/TBX5/STRA6/ABCA3/FOXF1/TBX2/TBX4/ACE/GATA6/CCBE1/KLF2/GPC3",33
"39","GO:0033045","GO:0033045","regulation of sister chromatid segregation","24/1066","107/18903",4.61437100850629e-09,6.37611419611292e-07,5.17357548430098e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/RMI2/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",24
